ID;concentration;logk;logP_ACD;MW_ACD;PSA_ACD
875;0.3;1.2876;2.91;254.28;54.37
875;0.4;0.74101;2.91;254.28;54.37
875;0.5;0.35118;2.91;254.28;54.37
875;0.6;0.066689;2.91;254.28;54.37
876;0.1;1.9398;2.72;328.41;95.58
876;0.2;0.76294;2.72;328.41;95.58
876;0.3;-0.058978;2.72;328.41;95.58
876;0.4;-0.67139;2.72;328.41;95.58
877;0.05;1.5752;1.24;256.09;90.71
877;0.1;1.048;1.24;256.09;90.71
877;0.2;0.21412;1.24;256.09;90.71
877;0.3;-0.41913;1.24;256.09;90.71
878;0.2;0.9332;4.24;264.49;102.64
878;0.3;0.1668;4.24;264.49;102.64
879;0.05;0.83759;1.84;204.29;40.9
879;0.1;0.39445;1.84;204.29;40.9
879;0.2;-0.24276;1.84;204.29;40.9
879;0.3;-0.65321;1.84;204.29;40.9
880;0.3;1.9948;4.25;357.79;68.53
880;0.4;1.2774;4.25;357.79;68.53
880;0.5;0.76751;4.25;357.79;68.53
880;0.6;0.38957;4.25;357.79;68.53
880;0.7;0.094739;4.25;357.79;68.53
880;0.8;-0.14829;4.25;357.79;68.53
881;0.1;1.9389;4.27;303.18;12.03
881;0.2;1.0247;4.27;303.18;12.03
881;0.3;0.28702;4.27;303.18;12.03
881;0.4;-0.30821;4.27;303.18;12.03
881;0.5;-0.7288;4.27;303.18;12.03
882;0.2;1.91;4.3;328.36;37.91
882;0.3;0.92453;4.3;328.36;37.91
882;0.4;0.13636;4.3;328.36;37.91
882;0.5;-0.48439;4.3;328.36;37.91
883;0.4;1.5523;4.97;376.49;43.26
883;0.5;1.0161;4.97;376.49;43.26
883;0.6;0.61493;4.97;376.49;43.26
883;0.7;0.30641;4.97;376.49;43.26
883;0.8;0.047548;4.97;376.49;43.26
884;0.2;1.189;3.61;337.46;40.54
884;0.3;0.47482;3.61;337.46;40.54
884;0.4;-0.11788;3.61;337.46;40.54
884;0.5;-0.58268;3.61;337.46;40.54
885;0.1;1.6855;3.82;290.4;19.03
885;0.2;0.78341;3.82;290.4;19.03
885;0.3;0.10914;3.82;290.4;19.03
885;0.4;-0.45289;3.82;290.4;19.03
886;0.2;1.2798;3.09;341.36;73.66
886;0.3;0.53712;3.09;341.36;73.66
886;0.4;0.092617;3.09;341.36;73.66
886;0.5;-0.17519;3.09;341.36;73.66
886;0.6;-0.3777;3.09;341.36;73.66
887;0.2;1.634;4.35;280.41;6.48
887;0.3;0.7218;4.35;280.41;6.48
887;0.4;0.0070619;4.35;280.41;6.48
887;0.5;-0.55594;4.35;280.41;6.48
888;0.05;1.9125;2.37;244.29;36.28
888;0.1;1.3268;2.37;244.29;36.28
888;0.2;0.45659;2.37;244.29;36.28
888;0.3;-0.19728;2.37;244.29;36.28
888;0.4;-0.6392;2.37;244.29;36.28
889;0.2;1.5743;3.28;465.37;70.08
889;0.3;0.5708;3.28;465.37;70.08
889;0.4;-0.19987;3.28;465.37;70.08
889;0.5;-0.74855;3.28;465.37;70.08
890;0.1;1.9178;2.19;309.43;48.55
890;0.2;0.83626;2.19;309.43;48.55
890;0.3;0.033168;2.19;309.43;48.55
890;0.4;-0.55488;2.19;309.43;48.55
891;0.3;1.3281;4.15;477.04;43.78
891;0.4;0.49457;4.15;477.04;43.78
891;0.5;-0.11957;4.15;477.04;43.78
891;0.6;-0.61117;4.15;477.04;43.78
892;0.2;1.5363;2.58;369.36;87.08
892;0.3;0.26136;2.58;369.36;87.08
892;0.4;-0.595;2.58;369.36;87.08
893;0.2;2.0133;3.15;307.34;38.77
893;0.3;1.1389;3.15;307.34;38.77
893;0.4;0.56685;3.15;307.34;38.77
893;0.5;0.19662;3.15;307.34;38.77
893;0.6;-0.066047;3.15;307.34;38.77
893;0.7;-0.23117;3.15;307.34;38.77
894;0.05;-0.12428;0.32;211.26;72.72
894;0.1;-0.69897;0.32;211.26;72.72
895;0.2;1.3626;6.38;327.42;22
895;0.3;0.50386;6.38;327.42;22
895;0.4;-0.17787;6.38;327.42;22
895;0.5;-0.70992;6.38;327.42;22
896;0.05;0.90346;0.77;189.17;66.4
896;0.1;0.3755;0.77;189.17;66.4
896;0.2;-0.33872;0.77;189.17;66.4
897;0.2;2.067;2.79;242.27;43.37
897;0.3;1.4152;2.79;242.27;43.37
897;0.4;0.93442;2.79;242.27;43.37
897;0.5;0.58224;2.79;242.27;43.37
897;0.6;0.33482;2.79;242.27;43.37
897;0.7;0.094739;2.79;242.27;43.37
898;0.3;1.9324;4.63;321.16;55.12
898;0.4;1.2406;4.63;321.16;55.12
898;0.5;0.75312;4.63;321.16;55.12
898;0.6;0.3881;4.63;321.16;55.12
898;0.7;0.11735;4.63;321.16;55.12
899;0.2;1.6154;5.15;291.43;3.24
899;0.3;0.78329;5.15;291.43;3.24
899;0.4;0.11504;5.15;291.43;3.24
899;0.5;-0.41353;5.15;291.43;3.24
899;0.6;-0.81382;5.15;291.43;3.24
900;0.2;1.3626;2.41;327.81;28.07
900;0.3;0.50386;2.41;327.81;28.07
900;0.4;-0.17787;2.41;327.81;28.07
900;0.5;-0.70992;2.41;327.81;28.07
901;0.1;0.47129;-3.43;243.24;87.03
901;0.2;-0.13639;-3.43;243.24;87.03
901;0.3;-0.44716;-3.43;243.24;87.03
901;0.4;-0.54229;-3.43;243.24;87.03
902;0.2;1.9796;3.8;403.52;46.5
902;0.3;0.87598;3.8;403.52;46.5
902;0.4;0.040745;3.8;403.52;46.5
902;0.5;-0.5691;3.8;403.52;46.5
903;0.1;1.2404;1.63;267.36;50.72
903;0.2;0.2843;1.63;267.36;50.72
903;0.3;-0.41017;1.63;267.36;50.72
903;0.4;-0.80761;1.63;267.36;50.72
904;0.1;0.77059;1.95;391.46;46.09
904;0.2;-0.32463;1.95;391.46;46.09
904;0.3;-1.2553;1.95;391.46;46.09
905;0.2;1.45;4.13;369.33;23.55
905;0.3;0.6012;4.13;369.33;23.55
905;0.4;-0.08636;4.13;369.33;23.55
905;0.5;-0.62614;4.13;369.33;23.55
906;0.1;-0.73076;1.27;211.22;65.78
907;0.1;2.0061;4.32;193.24;12.89
907;0.2;1.3584;4.32;193.24;12.89
907;0.3;0.93063;4.32;193.24;12.89
907;0.4;0.62121;4.32;193.24;12.89
907;0.5;0.37916;4.32;193.24;12.89
908;0.4;1.5491;2.38;298.38;50.16
908;0.5;1.0202;2.38;298.38;50.16
908;0.6;0.61581;2.38;298.38;50.16
909;0.4;1.8295;4.15;250.38;26.3
909;0.5;1.3384;4.15;250.38;26.3
909;0.6;0.96821;4.15;250.38;26.3
909;0.7;0.66392;4.15;250.38;26.3
909;0.8;0.39109;4.15;250.38;26.3
909;0.9;0.13566;4.15;250.38;26.3
910;0.1;1.9063;3.78;330.33;85.22
910;0.2;0.74077;3.78;330.33;85.22
910;0.3;0.098287;3.78;330.33;85.22
911;0.2;1.3375;5.95;262.34;46.53
911;0.3;0.72114;5.95;262.34;46.53
911;0.4;0.30984;5.95;262.34;46.53
911;0.5;0.040082;5.95;262.34;46.53
911;0.6;-0.15127;5.95;262.34;46.53
912;0.6;2.2012;8.24;596.84;74.6
912;0.7;1.647;8.24;596.84;74.6
912;0.8;1.1657;8.24;596.84;74.6
912;0.9;0.70042;8.24;596.84;74.6
913;0.6;1.8399;6.99;280.45;37.3
913;0.7;1.4017;6.99;280.45;37.3
913;0.8;1.0102;6.99;280.45;37.3
914;0.4;1.9329;6.26;422.51;80.04
914;0.5;1.3526;6.26;422.51;80.04
914;0.6;0.91877;6.26;422.51;80.04
914;0.7;0.56549;6.26;422.51;80.04
915;0.5;2.0051;7.11;452.63;77.76
915;0.6;1.505;7.11;452.63;77.76
915;0.7;1.1147;7.11;452.63;77.76
915;0.8;0.77368;7.11;452.63;77.76
915;0.9;0.44716;7.11;452.63;77.76
916;0.5;1.3391;3.53;328.4;100.9
916;0.6;0.96742;3.53;328.4;100.9
916;0.7;0.66313;3.53;328.4;100.9
916;0.8;0.38961;3.53;328.4;100.9
917;0.05;1.726;0.58;422.34;197.37
917;0.1;0.82821;0.58;422.34;197.37
917;0.2;-0.30773;0.58;422.34;197.37
917;0.3;-0.95424;0.58;422.34;197.37
918;0.2;1.7625;4.18;196.29;26.3
918;0.3;1.1959;4.18;196.29;26.3
918;0.4;0.74487;4.18;196.29;26.3
919;0.3;2.1625;3.44;298.29;64.99
919;0.4;1.4991;3.44;298.29;64.99
919;0.5;1.0168;3.44;298.29;64.99
919;0.6;0.65765;3.44;298.29;64.99
919;0.7;0.36553;3.44;298.29;64.99
919;0.8;0.11543;3.44;298.29;64.99
920;0.7;1.6401;5.91;630.77;122.52
920;0.8;1.1731;5.91;630.77;122.52
920;0.9;0.69897;5.91;630.77;122.52
921;0.2;1.3611;2.37;314.29;85.22
921;0.3;0.65854;2.37;314.29;85.22
921;0.4;0.19239;2.37;314.29;85.22
921;0.5;-0.023414;2.37;314.29;85.22
922;0.4;1.5476;3.79;420.45;85.22
922;0.5;1.0016;3.79;420.45;85.22
922;0.6;0.60778;3.79;420.45;85.22
922;0.7;0.31184;3.79;420.45;85.22
922;0.8;0.067468;3.79;420.45;85.22
923;0.7;2.149;8.01;458.67;44.76
923;0.8;1.7267;8.01;458.67;44.76
923;0.9;1.2804;8.01;458.67;44.76
924;0.3;1.878;4.12;302.28;74.22
924;0.4;1.2821;4.12;302.28;74.22
924;0.5;0.85605;4.12;302.28;74.22
924;0.6;0.5271;4.12;302.28;74.22
924;0.7;0.25079;4.12;302.28;74.22
924;0.8;-0.003665;4.12;302.28;74.22
925;0.05;1.0014;1.31;215.21;79.63
925;0.1;0.48337;1.31;215.21;79.63
925;0.2;-0.20059;1.31;215.21;79.63
925;0.3;-0.60555;1.31;215.21;79.63
925;0.4;-0.97242;1.31;215.21;79.63
926;0.2;1.5326;2.75;344.44;63.6
926;0.3;0.804;2.75;344.44;63.6
926;0.4;0.31331;2.75;344.44;63.6
926;0.5;0.018989;2.75;344.44;63.6
927;0.05;1.9623;1.38;341.4;51.16
927;0.1;1.2071;1.38;341.4;51.16
927;0.2;0.24619;1.38;341.4;51.16
927;0.3;-0.42481;1.38;341.4;51.16
927;0.4;-1.1833;1.38;341.4;51.16
928;0.05;1.7275;3.48;422.6;86.99
928;0.1;0.83;3.48;422.6;86.99
928;0.2;-0.35025;3.48;422.6;86.99
929;0.2;2.1717;3.01;222.24;26.3
929;0.3;1.562;3.01;222.24;26.3
929;0.4;1.0662;3.01;222.24;26.3
929;0.5;0.69163;3.01;222.24;26.3
929;0.6;0.38961;3.01;222.24;26.3
929;0.7;0.1549;3.01;222.24;26.3
930;0.5;1.045;3.69;544.63;124.8
930;0.6;0.61429;3.69;544.63;124.8
930;0.7;0.26324;3.69;544.63;124.8
931;0.6;1.8019;6.11;472.66;61.83
931;0.7;1.395;6.11;472.66;61.83
931;0.8;1.0312;6.11;472.66;61.83
931;0.9;0.67399;6.11;472.66;61.83
932;0.5;1.8793;6.64;410.46;96.22
932;0.6;1.3231;6.64;410.46;96.22
932;0.7;0.88508;6.64;410.46;96.22
932;0.8;0.4977;6.64;410.46;96.22
932;0.9;0.14867;6.64;410.46;96.22
933;0.2;1.223;3.17;302.24;127.45
933;0.3;0.52494;3.17;302.24;127.45
933;0.4;0.053519;3.17;302.24;127.45
933;0.5;-0.25311;3.17;302.24;127.45
934;0.4;1.7608;4.81;374.38;102.29
934;0.5;1.1703;4.81;374.38;102.29
934;0.6;0.73181;4.81;374.38;102.29
934;0.7;0.38172;4.81;374.38;102.29
934;0.8;0.076388;4.81;374.38;102.29
935;0.2;1.7168;3.79;244.24;66.76
935;0.3;1.0874;3.79;244.24;66.76
935;0.4;0.60472;3.79;244.24;66.76
935;0.5;0.2492;3.79;244.24;66.76
935;0.6;-0.039221;3.79;244.24;66.76
935;0.7;-0.29385;3.79;244.24;66.76
936;0.05;1.8589;3.38;367.35;66.46
936;0.1;1.2211;3.38;367.35;66.46
936;0.2;0.32521;3.38;367.35;66.46
936;0.3;-0.32952;3.38;367.35;66.46
936;0.4;-0.94023;3.38;367.35;66.46
937;0.05;0.86703;1.65;207.27;30.49
937;0.1;0.26162;1.65;207.27;30.49
937;0.2;-0.56097;1.65;207.27;30.49
937;0.3;-1.4014;1.65;207.27;30.49
938;0.2;1.5587;4.54;250.25;83.83
938;0.3;1.0568;4.54;250.25;83.83
938;0.4;0.67104;4.54;250.25;83.83
938;0.5;0.38471;4.54;250.25;83.83
938;0.6;0.15077;4.54;250.25;83.83
938;0.7;-0.041755;4.54;250.25;83.83
939;0.4;1.7609;5.17;374.34;130.36
939;0.5;1.1703;5.17;374.34;130.36
939;0.6;0.73181;5.17;374.34;130.36
939;0.7;0.38172;5.17;374.34;130.36
939;0.8;0.076388;5.17;374.34;130.36
940;0.5;1.6214;5.16;528.63;104.57
940;0.6;1.123;5.16;528.63;104.57
940;0.7;0.72291;5.16;528.63;104.57
940;0.8;0.36729;5.16;528.63;104.57
941;0.2;1.6015;-0.37;470.51;131.11
941;0.3;0.82391;-0.37;470.51;131.11
941;0.4;0.28655;-0.37;470.51;131.11
941;0.5;-0.07486;-0.37;470.51;131.11
942;0.4;1.5258;3.58;512.59;109.11
942;0.5;0.9834;3.58;512.59;109.11
942;0.6;0.58131;3.58;512.59;109.11
942;0.7;0.25728;3.58;512.59;109.11
942;0.8;-0.024543;3.58;512.59;109.11
943;0.05;2.1021;3.88;206.32;12.53
943;0.1;1.5604;3.88;206.32;12.53
943;0.2;0.76525;3.88;206.32;12.53
943;0.3;0.21978;3.88;206.32;12.53
943;0.4;-0.15186;3.88;206.32;12.53
943;0.5;-0.38021;3.88;206.32;12.53
944;0.5;1.3192;4.14;316.43;50.44
944;0.6;0.904;4.14;316.43;50.44
944;0.7;0.56022;4.14;316.43;50.44
945;0.6;1.824;7.05;416.64;38.69
945;0.7;1.4543;7.05;416.64;38.69
945;0.8;1.1397;7.05;416.64;38.69
945;0.9;0.85337;7.05;416.64;38.69
946;0.4;1.8096;4.52;424.49;85.22
946;0.5;1.2238;4.52;424.49;85.22
946;0.6;0.7891;4.52;424.49;85.22
946;0.7;0.43868;4.52;424.49;85.22
947;0.4;1.9783;3.82;394.42;63.22
947;0.5;1.4137;3.82;394.42;63.22
947;0.6;0.99587;3.82;394.42;63.22
947;0.7;0.65268;3.82;394.42;63.22
948;0.05;1.0672;1.83;329.39;59
948;0.1;0.44671;1.83;329.39;59
948;0.2;-0.40908;1.83;329.39;59
948;0.3;-0.92428;1.83;329.39;59
949;0.05;0.96155;4.83;306.48;40.46
949;0.1;0.49258;4.83;306.48;40.46
949;0.2;-0.17335;4.83;306.48;40.46
949;0.3;-0.54407;4.83;306.48;40.46
950;0.05;1.4566;2.26;168.15;77.76
950;0.1;1.0823;2.26;168.15;77.76
950;0.2;0.49577;2.26;168.15;77.76
951;0.3;1.928;4.99;336.3;67.13
951;0.4;1.2783;4.99;336.3;67.13
951;0.5;0.79713;4.99;336.3;67.13
951;0.6;0.43033;4.99;336.3;67.13
951;0.7;0.12072;4.99;336.3;67.13
952;0.3;1.596;3.93;290.44;37.3
952;0.4;1.0033;3.93;290.44;37.3
952;0.5;0.59996;3.93;290.44;37.3
952;0.6;0.32572;3.93;290.44;37.3
953;0.05;0.069524;0.54;176.22;62.04
953;0.1;-0.39952;0.54;176.22;62.04
953;0.2;-1.3178;0.54;176.22;62.04
954;0.2;1.784;1.85;250.33;43.37
954;0.3;1.2063;1.85;250.33;43.37
954;0.4;0.76228;1.85;250.33;43.37
954;0.5;0.4294;1.85;250.33;43.37
954;0.6;0.1805;1.85;250.33;43.37
954;0.7;-0.042835;1.85;250.33;43.37
955;0.2;1.6566;1.41;246.22;57.9
955;0.3;1.0891;1.41;246.22;57.9
955;0.4;0.65649;1.41;246.22;57.9
955;0.5;0.33394;1.41;246.22;57.9
955;0.6;0.093266;1.41;246.22;57.9
955;0.7;-0.11623;1.41;246.22;57.9
956;0.7;1.5224;-3.85;358.3;217.6
956;0.8;1.1381;-3.85;358.3;217.6
957;0.6;1.2184;1.36;364.43;107.22
957;0.7;0.81842;1.36;364.43;107.22
957;0.8;0.47832;1.36;364.43;107.22
957;0.9;0.16273;1.36;364.43;107.22
958;0.3;1.5545;3.65;312.32;53.99
958;0.4;0.94221;3.65;312.32;53.99
958;0.5;0.52807;3.65;312.32;53.99
958;0.6;0.23488;3.65;312.32;53.99
958;0.7;0.0059575;3.65;312.32;53.99
959;0.5;2.0746;6.07;330.5;66.76
959;0.6;1.5557;6.07;330.5;66.76
959;0.7;1.163;6.07;330.5;66.76
959;0.8;0.82944;6.07;330.5;66.76
960;0.4;1.4438;2.61;354.35;78.9
960;0.5;0.89237;2.61;354.35;78.9
960;0.6;0.47309;2.61;354.35;78.9
961;0.2;2.1497;2.58;256.21;94.83
961;0.3;1.4534;2.58;256.21;94.83
961;0.4;0.92774;2.58;256.21;94.83
961;0.5;0.55198;2.58;256.21;94.83
962;0.5;1.7277;5.36;420.45;96.22
962;0.6;1.218;5.36;420.45;96.22
962;0.7;0.81732;5.36;420.45;96.22
962;0.8;0.47352;5.36;420.45;96.22
962;0.9;0.15776;5.36;420.45;96.22
963;0.2;1.6086;2.77;199.21;35.26
963;0.3;1.063;2.77;199.21;35.26
963;0.4;0.65321;2.77;199.21;35.26
963;0.5;0.35118;2.77;199.21;35.26
963;0.6;0.11459;2.77;199.21;35.26
963;0.7;-0.088887;2.77;199.21;35.26
964;0.5;1.5511;6.01;456.48;119.36
964;0.6;1.0378;6.01;456.48;119.36
964;0.7;0.63682;6.01;456.48;119.36
964;0.8;0.3046;6.01;456.48;119.36
964;0.9;0.069503;6.01;456.48;119.36
965;0.3;1.843;0.82;458.54;109.5
965;0.4;1.1499;0.82;458.54;109.5
965;0.5;0.66375;0.82;458.54;109.5
965;0.6;0.29922;0.82;458.54;109.5
965;0.7;-0.0036343;0.82;458.54;109.5
965;0.8;-0.27661;0.82;458.54;109.5
966;0.2;1.1001;-0.34;352.4;40.8
966;0.3;0.30275;-0.34;352.4;40.8
966;0.4;-0.30821;-0.34;352.4;40.8
966;0.5;-0.89595;-0.34;352.4;40.8
967;0.3;1.2375;6.5;413.64;41.49
967;0.4;0.30984;6.5;413.64;41.49
967;0.5;-0.37973;6.5;413.64;41.49
968;0.2;1.9551;3.55;284.31;36.92
968;0.3;1.229;3.55;284.31;36.92
968;0.4;0.71846;3.55;284.31;36.92
968;0.5;0.36609;3.55;284.31;36.92
969;0.2;1.8677;2.93;196.2;55.76
969;0.3;1.3356;2.93;196.2;55.76
969;0.4;0.90264;2.93;196.2;55.76
969;0.5;0.56318;2.93;196.2;55.76
969;0.6;0.29189;2.93;196.2;55.76
969;0.7;0.063834;2.93;196.2;55.76
970;0.4;1.5133;4.42;394.42;63.22
970;0.5;0.99771;4.42;394.42;63.22
970;0.6;0.6119;4.42;394.42;63.22
970;0.7;0.29557;4.42;394.42;63.22
970;0.8;0.017585;4.42;394.42;63.22
971;0.3;1.7014;4.44;372.5;55.9
971;0.4;1.0585;4.44;372.5;55.9
971;0.5;0.62456;4.44;372.5;55.9
971;0.6;0.31175;4.44;372.5;55.9
971;0.7;0.070038;4.44;372.5;55.9
971;0.8;-0.1143;4.44;372.5;55.9
972;0.2;1.3432;1.5;304.42;97.99
972;0.3;0.39239;1.5;304.42;97.99
972;0.4;-0.18327;1.5;304.42;97.99
972;0.5;-0.49801;1.5;304.42;97.99
973;0.1;1.969;2.21;537.43;238.99
973;0.2;0.45411;2.21;537.43;238.99
973;0.3;-0.30798;2.21;537.43;238.99
973;0.4;-0.67139;2.21;537.43;238.99
974;0.2;1.7062;2.4;218.21;55.76
974;0.3;1.0264;2.4;218.21;55.76
974;0.4;0.50803;2.4;218.21;55.76
974;0.5;0.142;2.4;218.21;55.76
975;0.3;2.0746;2.62;284.39;34.14
975;0.4;1.4465;2.62;284.39;34.14
975;0.5;0.9666;2.62;284.39;34.14
975;0.6;0.59199;2.62;284.39;34.14
975;0.7;0.28255;2.62;284.39;34.14
976;0.3;1.9568;2.64;368.38;96.22
976;0.4;1.1534;2.64;368.38;96.22
976;0.5;0.59632;2.64;368.38;96.22
976;0.6;0.19498;2.64;368.38;96.22
976;0.7;-0.12979;2.64;368.38;96.22
976;0.8;-0.44932;2.64;368.38;96.22
977;0.3;1.7014;2.81;372.37;72.45
977;0.4;1.0585;2.81;372.37;72.45
977;0.5;0.62456;2.81;372.37;72.45
977;0.6;0.31175;2.81;372.37;72.45
977;0.7;0.070038;2.81;372.37;72.45
977;0.8;-0.1143;2.81;372.37;72.45
978;0.2;2.1539;2.63;372.37;72.45
978;0.3;1.2503;2.63;372.37;72.45
978;0.4;0.66183;2.63;372.37;72.45
978;0.5;0.28265;2.63;372.37;72.45
978;0.6;0.0071786;2.63;372.37;72.45
978;0.7;-0.19837;2.63;372.37;72.45
979;0.3;1.4777;2.11;402.39;81.68
979;0.4;0.85664;2.11;402.39;81.68
979;0.5;0.45159;2.11;402.39;81.68
979;0.6;0.16386;2.11;402.39;81.68
979;0.7;-0.026103;2.11;402.39;81.68
980;0.05;0.98311;0.83;242.32;55.12
980;0.1;0.32391;0.83;242.32;55.12
980;0.2;-0.57846;0.83;242.32;55.12
981;0.4;1.8268;3.81;484.58;95.34
981;0.5;1.2292;3.81;484.58;95.34
981;0.6;0.78592;3.81;484.58;95.34
981;0.7;0.43136;3.81;484.58;95.34
982;0.3;2.0918;1.85;438.51;86.11
982;0.4;1.3786;1.85;438.51;86.11
982;0.5;0.86009;1.85;438.51;86.11
982;0.6;0.45738;1.85;438.51;86.11
983;0.5;0.94996;3.32;542.62;121.64
983;0.6;0.51961;3.32;542.62;121.64
983;0.7;0.19957;3.32;542.62;121.64
984;0.2;1.7623;2.45;246.26;55.76
984;0.3;1.1197;2.45;246.26;55.76
984;0.4;0.63131;2.45;246.26;55.76
984;0.5;0.30103;2.45;246.26;55.76
984;0.6;0.0036041;2.45;246.26;55.76
985;0.3;1.9673;1.36;466.52;99.88
985;0.4;1.2555;1.36;466.52;99.88
985;0.5;0.74341;1.36;466.52;99.88
985;0.6;0.35857;1.36;466.52;99.88
985;0.7;0.070038;1.36;466.52;99.88
986;0.3;1.7271;3.42;282.29;44.76
986;0.4;1.1431;3.42;282.29;44.76
986;0.5;0.71883;3.42;282.29;44.76
986;0.6;0.38254;3.42;282.29;44.76
986;0.7;0.11115;3.42;282.29;44.76
986;0.8;-0.1124;3.42;282.29;44.76
987;0.2;1.798;2.86;268.26;55.76
987;0.3;1.0822;2.86;268.26;55.76
987;0.4;0.56438;2.86;268.26;55.76
987;0.5;0.20608;2.86;268.26;55.76
987;0.6;-0.060088;2.86;268.26;55.76
987;0.7;-0.29385;2.86;268.26;55.76
988;0.1;1.8496;3.02;228.24;60.69
988;0.2;0.96213;3.02;228.24;60.69
988;0.3;0.37075;3.02;228.24;60.69
988;0.4;-0.059516;3.02;228.24;60.69
989;0.3;1.9694;3.58;238.24;46.53
989;0.4;1.3926;3.58;238.24;46.53
989;0.5;0.96787;3.58;238.24;46.53
989;0.6;0.64028;3.58;238.24;46.53
989;0.7;0.35698;3.58;238.24;46.53
989;0.8;0.11376;3.58;238.24;46.53
990;0.3;1.7844;3.26;260.29;66.76
990;0.4;1.1476;3.26;260.29;66.76
990;0.5;0.69165;3.26;260.29;66.76
990;0.6;0.3511;3.26;260.29;66.76
990;0.7;0.047924;3.26;260.29;66.76
990;0.8;-0.19937;3.26;260.29;66.76
991;0.4;1.7717;4.32;274.31;55.76
991;0.5;1.2733;4.32;274.31;55.76
991;0.6;0.90034;4.32;274.31;55.76
991;0.7;0.5892;4.32;274.31;55.76
991;0.8;0.31338;4.32;274.31;55.76
992;0.2;2.148;3.07;244.24;44.76
992;0.3;1.498;3.07;244.24;44.76
992;0.4;0.98052;3.07;244.24;44.76
992;0.5;0.59811;3.07;244.24;44.76
992;0.6;0.29735;3.07;244.24;44.76
992;0.7;0.028029;3.07;244.24;44.76
993;0.3;2.0187;3;258.27;55.76
993;0.4;1.4359;3;258.27;55.76
993;0.5;1.0106;3;258.27;55.76
993;0.6;0.68559;3;258.27;55.76
993;0.7;0.40796;3;258.27;55.76
993;0.8;0.16563;3;258.27;55.76
994;0.4;1.3711;3.99;566.51;151.98
994;0.5;0.75606;3.99;566.51;151.98
994;0.6;0.30103;3.99;566.51;151.98
994;0.7;-0.054918;3.99;566.51;151.98
995;0.05;0.94391;-5;220.24;30.7
995;0.1;0.4336;-5;220.24;30.7
995;0.2;-0.31109;-5;220.24;30.7
995;0.3;-0.71302;-5;220.24;30.7
996;0.5;0.64719;3.12;228.24;35.53
996;0.6;0.35393;3.12;228.24;35.53
996;0.7;0.11246;3.12;228.24;35.53
997;0.4;1.0995;3.32;272.3;66.76
997;0.5;0.62902;3.32;272.3;66.76
997;0.6;0.28438;3.32;272.3;66.76
998;0.05;0.80681;-0.17;302.28;110.38
998;0.1;0.33708;-0.17;302.28;110.38
998;0.2;-0.33194;-0.17;302.28;110.38
999;0.4;1.6823;4.66;434.48;74.22
999;0.5;1.1213;4.66;434.48;74.22
999;0.6;0.71883;4.66;434.48;74.22
999;0.7;0.39746;4.66;434.48;74.22
999;0.8;0.13357;4.66;434.48;74.22
1000;0.4;1.8082;5.69;480.55;106.34
1000;0.5;1.2101;5.69;480.55;106.34
1000;0.6;0.76857;5.69;480.55;106.34
1000;0.7;0.41442;5.69;480.55;106.34
1001;0.05;1.2547;1.08;286.28;90.15
1001;0.1;0.76454;1.08;286.28;90.15
1001;0.2;0.081386;1.08;286.28;90.15
1001;0.3;-0.28409;1.08;286.28;90.15
1002;0.4;1.9361;3.84;413.21;102.29
1002;0.5;1.3503;3.84;413.21;102.29
1002;0.6;0.92;3.84;413.21;102.29
1002;0.7;0.56612;3.84;413.21;102.29
1002;0.8;0.27691;3.84;413.21;102.29
1003;0.3;1.7879;2.66;254.28;46.53
1003;0.4;1.1522;2.66;254.28;46.53
1003;0.5;0.70326;2.66;254.28;46.53
1003;0.6;0.37585;2.66;254.28;46.53
1003;0.7;0.10968;2.66;254.28;46.53
1004;0.05;1.5892;1.03;184.19;47.92
1004;0.1;1.1036;1.03;184.19;47.92
1004;0.2;0.48152;1.03;184.19;47.92
1004;0.3;0.12436;1.03;184.19;47.92
1004;0.4;-0.14188;1.03;184.19;47.92
1004;0.5;-0.34242;1.03;184.19;47.92
1005;0.2;1.3791;-0.39;622.57;223.29
1005;0.3;0.32945;-0.39;622.57;223.29
1005;0.4;-0.32293;-0.39;622.57;223.29
1005;0.5;-0.62039;-0.39;622.57;223.29
1006;0.2;1.073;1.45;300.26;96.22
1006;0.3;0.42056;1.45;300.26;96.22
1006;0.4;0.017585;1.45;300.26;96.22
1006;0.5;-0.256;1.45;300.26;96.22
1006;0.6;-0.47834;1.45;300.26;96.22
1007;0.3;1.4938;2.2;314.33;64.99
1007;0.4;0.91547;2.2;314.33;64.99
1007;0.5;0.51104;2.2;314.33;64.99
1007;0.6;0.19663;2.2;314.33;64.99
1007;0.7;-0.056953;2.2;314.33;64.99
1008;0.05;0.24606;1.43;121.18;12.03
1008;0.1;-0.14995;1.43;121.18;12.03
1008;0.2;-0.71265;1.43;121.18;12.03
1009;0.2;2.0353;3.39;196.2;26.3
1009;0.3;1.4538;3.39;196.2;26.3
1009;0.4;1.0039;3.39;196.2;26.3
1009;0.5;0.67342;3.39;196.2;26.3
1009;0.6;0.40277;3.39;196.2;26.3
1009;0.7;0.18012;3.39;196.2;26.3
1010;0.6;2.0398;6.49;628.75;119.36
1010;0.7;1.5339;6.49;628.75;119.36
1010;0.8;1.0778;6.49;628.75;119.36
1010;0.9;0.61965;6.49;628.75;119.36
1011;0.4;1.9658;5.14;430.62;55.76
1011;0.5;1.4426;5.14;430.62;55.76
